Instance,datetime,WS,WD,TMP,RH
CHI2015,15-03-2014 17:00,7.86315789473684,328.894736842105,29.399999618530273,63.0
CHI2015,15-03-2014 18:00,8.12842105263158,330.052631578947,28.299999237060547,57.6
CHI2015,15-03-2014 19:00,8.39368421052631,331.210526315789,28.5,63.8
CHI2015,15-03-2014 20:00,8.65894736842105,332.368421052632,29.600000381469727,46.6
CHI2015,15-03-2014 21:00,8.92421052631579,333.526315789474,28.700000762939453,51.8
CHI2015,15-03-2014 22:00,9.18947368421053,334.684210526316,28.700000762939453,67.0
CHI2015,15-03-2014 23:00,9.45473684210526,335.842105263158,31.600000381469727,37.6
CHI2015,16-03-2014 0:00,9.72,337.0,31.799999237060547,34.2
CHI2015,16-03-2014 1:00,12.96,270.0,28.200000762939453,57.2
CHI2015,16-03-2014 2:00,19.44,292.0,30.0,44.0
CHI2015,16-03-2014 3:00,16.2,315.0,28.100000381469727,48.8
CHI2015,16-03-2014 4:00,14.4,292.0,28.100000381469727,48.8
CHI2015,16-03-2014 5:00,17.64,247.0,30.0,44.0
CHI2015,16-03-2014 6:00,9.72,337.0,28.399999618530273,60.6
CHI2015,16-03-2014 7:00,7.92,337.0,29.700000762939453,52.4
CHI2015,16-03-2014 8:00,6.48,337.0,30.200000762939453,49.8
CHI2015,16-03-2014 9:00,11.16,315.0,34.099998474121094,32.2
CHI2015,16-03-2014 10:00,11.16,315.0,29.600000381469727,46.6
CHI2015,16-03-2014 11:00,11.16,315.0,31.700000762939453,38.2
CHI2015,16-03-2014 12:00,12.96,337.0,28.700000762939453,26.2
CHI2015,16-03-2014 13:00,11.16,337.0,34.70000076293945,29.6
CHI2015,16-03-2014 14:00,11.16,315.0,29.100000381469727,44.0
CHI2015,16-03-2014 15:00,12.96,337.0,30.700000762939453,37.6
CHI2015,16-03-2014 16:00,12.96,315.0,30.799999237060547,54.4
CHI2015,16-03-2014 17:00,11.16,315.0,30.700000762939453,37.6
CHI2015,16-03-2014 18:00,4.68,315.0,29.399999618530273,63.0
CHI2015,16-03-2014 19:00,1.8,292.0,33.20000076293945,31.6
CHI2015,16-03-2014 20:00,1.8,292.0,28.200000762939453,67.6
CHI2015,16-03-2014 21:00,2.52,297.75,32.70000076293945,41.8
CHI2015,16-03-2014 22:00,3.24,303.5,35.400001525878906,32.2
CHI2015,16-03-2014 23:00,3.96,309.25,33.29999923706055,40.6
CHI2015,17-03-2014 0:00,4.68,315.0,28.700000762939453,51.8
