Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
test,2007-03-09,6,88,1
