Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
test,2007-03-09,5,343,1
