Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
test,2007-03-09,32,260,1
