Scenario,datetime,WS,WD,FireScenario
1,10/11/2017 20:00,0.0,45.0,EWE
1,10/11/2017 21:00,0.0,45.0,EWE
1,10/11/2017 22:00,0.0,326.0,EWE
1,10/11/2017 23:00,0.0,146.0,EWE
1,10/12/2017 0:00,0.0,146.0,EWE
1,10/12/2017 1:00,0.0,225.0,EWE
1,10/12/2017 2:00,0.0,124.0,EWE
1,10/12/2017 3:00,0.0,338.0,EWE
1,10/12/2017 4:00,0.0,338.0,EWE
1,10/12/2017 5:00,0.0,349.0,EWE
1,10/12/2017 6:00,0.0,101.0,EWE
1,10/12/2017 7:00,0.0,146.0,EWE
1,10/12/2017 8:00,0.0,146.0,EWE
1,10/12/2017 9:00,0.0,11.0,EWE
1,10/12/2017 10:00,0.0,34.0,EWE
1,10/12/2017 11:00,0.36,113.0,EWE
1,10/12/2017 12:00,1.08,146.0,EWE
1,10/12/2017 13:00,0.72,270.0,EWE
1,10/12/2017 14:00,0.72,225.0,EWE
1,10/12/2017 15:00,0.72,248.0,EWE
1,10/12/2017 16:00,2.88,113.0,EWE
1,10/12/2017 17:00,3.24,338.0,EWE
1,10/12/2017 18:00,0.72,349.0,EWE
1,10/12/2017 19:00,0.36,45.0,EWE
1,10/12/2017 20:00,0.0,236.0,EWE
1,10/12/2017 21:00,0.0,101.0,EWE
1,10/12/2017 22:00,0.0,79.0,EWE
1,10/12/2017 23:00,0.0,90.0,EWE
1,10/13/2017 0:00,0.0,113.0,EWE
1,10/13/2017 1:00,0.0,225.0,EWE
1,10/13/2017 2:00,0.0,349.0,EWE
1,10/13/2017 3:00,0.0,349.0,EWE
1,10/13/2017 4:00,0.0,293.0,EWE
1,10/13/2017 5:00,0.0,293.0,EWE
