Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
test,2007-03-09,7,269,1
