Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
test,2007-03-09,6,77,1
