Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
test,2007-03-09,27,105,1
