Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
test,2007-03-09,27,99,1
