Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
test,2007-03-09,27,17,1
