Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
test,2007-03-09,2,249,1
