Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
test,2007-03-09,16,46,1
