Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
test,2007-03-09,28,9,1
