Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
test,2007-03-09,8,278,1
