Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
test,2007-03-09,20,293,1
