Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
test,2007-03-09,12,39,1
