Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
test,2007-03-09,20,194,1
