Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
test,2007-03-09,24,282,1
