Scenario,datetime,WS,WD,FireScenario
1,10/24/2017 6:00,0.0,304.0,EWE
1,10/24/2017 7:00,0.0,124.0,EWE
1,10/24/2017 8:00,0.0,338.0,EWE
1,10/24/2017 9:00,0.0,304.0,EWE
1,10/24/2017 10:00,0.0,259.0,EWE
1,10/24/2017 11:00,0.0,304.0,EWE
1,10/24/2017 12:00,0.0,11.0,EWE
1,10/24/2017 13:00,1.08,146.0,EWE
1,10/24/2017 14:00,1.44,349.0,EWE
1,10/24/2017 15:00,1.08,259.0,EWE
1,10/24/2017 16:00,1.08,113.0,EWE
1,10/24/2017 17:00,0.0,0.0,EWE
1,10/24/2017 18:00,0.0,326.0,EWE
1,10/24/2017 19:00,0.0,281.0,EWE
1,10/24/2017 20:00,0.0,56.0,EWE
1,10/24/2017 21:00,0.0,124.0,EWE
1,10/24/2017 22:00,0.0,248.0,EWE
