71194,70538,2,10.99
71194,71850,2,10.99
71194,71195,2,10.99
71194,71193,2,10.99
71194,70539,3,10.99
71194,70537,3,10.99
71194,71851,3,10.99
71194,71849,3,10.99
71193,71192,5,10.99
70538,69882,5,10.99
70537,69881,6,10.99
70537,70536,6,10.99
70539,69883,6,10.99
70539,70540,6,10.99
71193,70536,6,10.99
71193,71848,6,10.99
70538,69883,6,10.99
70538,69881,6,10.99
70537,69880,7,10.99
70539,69884,7,10.99
70539,71196,7,10.99
71192,71191,8,10.99
69882,69226,8,10.99
70540,70541,9,10.99
71848,72504,9,10.99
71848,71847,9,10.99
70536,70535,9,10.99
69881,69225,9,10.99
69883,69227,9,10.99
71192,70535,9,10.99
71192,71847,9,10.99
69882,69227,9,10.99
69882,69225,9,10.99
71850,72506,9,4.59
69880,69224,10,10.99
69880,69879,10,10.99
69884,69228,10,10.99
69884,69885,10,10.99
70540,69885,10,10.99
70540,71197,10,10.99
71848,72505,10,10.99
71848,72503,10,10.99
70536,69879,10,10.99
69881,69224,10,10.99
69883,69228,10,10.99
71849,72505,10,4.59
71851,72507,10,4.59
71851,71852,10,4.59
71191,71190,11,10.99
69226,68570,11,10.99
69880,69223,11,10.99
69884,69229,11,10.99
71847,71846,12,10.99
70535,70534,12,10.99
69225,68569,12,10.99
69227,68571,12,10.99
71191,70534,12,10.99
71191,71846,12,10.99
69226,68571,12,10.99
69226,68569,12,10.99
69885,69886,13,10.99
72503,73159,13,10.99
72503,72502,13,10.99
69879,69878,13,10.99
69224,68568,13,10.99
69228,68572,13,10.99
71847,72502,13,10.99
70535,69878,13,10.99
69225,68568,13,10.99
69227,68572,13,10.99
71851,72508,13,4.59
71190,71189,14,10.99
68570,67914,14,10.99
69223,68567,14,10.99
69223,69222,14,10.99
69229,68573,14,10.99
69229,69230,14,10.99
69885,69230,14,10.99
69885,70542,14,10.99
72503,73160,14,10.99
69879,69222,14,10.99
69224,68567,14,10.99
69228,68573,14,10.99
71846,71845,15,10.99
68569,67913,15,10.99
70534,70533,15,10.99
68571,67915,15,10.99
71190,70533,15,10.99
71190,71845,15,10.99
68570,67915,15,10.99
68570,67913,15,10.99
69223,68566,15,10.99
69229,68574,15,10.99
69886,69887,16,10.99
73159,73815,16,14.29
73159,73816,16,14.29
69878,69877,16,10.99
68572,67916,16,10.99
72502,72501,16,10.99
68568,67912,16,10.99
71846,72501,16,10.99
68569,67912,16,10.99
70534,69877,16,10.99
68571,67916,16,10.99
72506,73162,16,4.59
71189,71188,17,10.99
67914,67258,17,10.99
69222,69221,17,10.99
69230,69231,17,10.99
68567,67911,17,10.99
68573,67917,17,10.99
69886,69231,17,10.99
69886,70543,17,10.99
69878,69221,17,10.99
68572,67917,17,10.99
68568,67911,17,10.99
71197,71853,17,4.59
71197,71198,17,4.59
72505,73161,17,4.59
71852,71853,17,4.59
72507,73163,17,4.59
71196,71853,17,4.59
67913,67257,18,10.99
67915,67259,18,10.99
71845,71844,18,10.99
70533,70532,18,10.99
68566,67910,18,10.99
68566,68565,18,10.99
68574,67918,18,10.99
68574,68575,18,10.99
71189,70532,18,10.99
71189,71844,18,10.99
67914,67259,18,10.99
67914,67257,18,10.99
69222,68565,18,10.99
69230,68575,18,10.99
68567,67910,18,10.99
68573,67918,18,10.99
73815,74471,19,14.29
73815,74472,19,14.29
73815,74470,19,14.29
72501,72500,19,10.99
67912,67256,19,10.99
73816,74472,19,14.29
73816,74473,19,14.29
73816,74471,19,14.29
73816,73817,19,14.29
69877,69876,19,10.99
67916,67260,19,10.99
67913,67256,19,10.99
67915,67260,19,10.99
71845,72500,19,10.99
70533,69876,19,10.99
68566,67909,19,10.99
68574,67919,19,10.99
69231,69232,20,10.99
67911,67255,20,10.99
67917,67261,20,10.99
71188,71187,20,10.99
67912,67255,20,10.99
67916,67261,20,10.99
72508,73164,20,4.59
72508,72509,20,4.59
71197,71854,20,4.59
71852,72509,20,4.59
72507,73164,20,4.59
67257,66601,21,10.99
68565,68564,21,10.99
68575,68576,21,10.99
67910,67254,21,10.99
71844,71843,21,10.99
67918,67262,21,10.99
69231,68576,21,10.99
69231,69888,21,10.99
67911,67254,21,10.99
67917,67262,21,10.99
69221,68564,21,10.99
71188,71843,21,10.99
74470,75126,22,14.29
74470,75127,22,14.29
74472,75128,22,14.29
74472,75129,22,14.29
74472,75127,22,14.29
67909,67253,22,10.99
67909,67908,22,10.99
72500,72499,22,10.99
67256,66600,22,10.99
74471,75127,22,14.29
74471,75128,22,14.29
74471,75126,22,14.29
67919,67263,22,10.99
67919,67920,22,10.99
67257,66602,22,10.99
67257,66600,22,10.99
68565,67908,22,10.99
68575,67920,22,10.99
67910,67253,22,10.99
71844,72499,22,10.99
67918,67263,22,10.99
67255,66599,23,10.99
67909,67252,23,10.99
69876,69219,23,10.99
67256,66599,23,10.99
67919,67264,23,10.99
73162,73818,23,4.59
72508,73165,23,4.59
68576,68577,24,10.99
71843,71842,24,10.99
67254,66598,24,10.99
68564,68563,24,10.99
67255,66598,24,10.99
71187,71842,24,10.99
71198,71199,24,4.59
73163,73819,24,4.59
70543,71199,24,4.59
70543,70544,24,4.59
70542,71199,24,4.59
75129,74474,25,14.29
75129,75785,25,14.29
75129,75786,25,14.29
75129,75784,25,14.29
75129,75130,25,14.29
72499,72498,25,10.99
75126,75782,25,14.29
75126,75783,25,14.29
75127,75783,25,14.29
75127,75784,25,14.29
75127,75782,25,14.29
75128,75784,25,14.29
75128,75785,25,14.29
75128,75783,25,14.29
67908,67907,25,10.99
67920,67921,25,10.99
67253,66597,25,10.99
68576,67921,25,10.99
68576,69233,25,10.99
71843,72498,25,10.99
67254,66597,25,10.99
68564,67907,25,10.99
67259,66603,25,4.59
67252,66596,26,10.99
67252,67251,26,10.99
69219,69218,26,10.99
72499,73154,26,10.99
67908,67251,26,10.99
67920,67265,26,10.99
67253,66596,26,10.99
67260,66604,26,4.59
68563,68562,27,10.99
66598,65942,27,14.29
66598,65943,27,14.29
66598,65941,27,14.29
67252,66595,27,10.99
69219,68562,27,10.99
67261,66605,27,4.59
73164,73820,27,4.59
71854,72510,27,4.59
71854,71855,27,4.59
72509,72510,27,4.59
71198,71855,27,4.59
73163,73820,27,4.59
70543,71200,27,4.59
71853,72510,27,4.59
75782,76438,28,14.29
75782,76439,28,14.29
75783,76439,28,14.29
75783,76440,28,14.29
75783,76438,28,14.29
75784,76440,28,14.29
75784,76441,28,14.29
75784,76439,28,14.29
75785,76441,28,14.29
75785,76442,28,14.29
75785,76440,28,14.29
67907,67906,28,10.99
72498,72497,28,10.99
66597,65940,28,14.29
68563,67906,28,10.99
71842,72497,28,10.99
69888,69889,28,4.59
67262,66606,28,4.59
66601,65945,28,4.59
69218,69217,29,10.99
67251,67250,29,10.99
67907,67250,29,10.99
66602,65946,29,4.59
66600,65944,29,4.59
67263,66607,29,4.59
65941,65285,30,14.29
65941,65286,30,14.29
65941,65284,30,14.29
