438107,437451,50,0.6
438107,438763,50,0.6
438107,438108,50,0.6
438107,438106,50,0.6
438107,437452,71,0.6
438107,437450,71,0.6
438107,438764,71,0.6
438107,438762,71,0.6
438106,438105,101,0.6
438108,438109,101,0.6
438763,439419,101,0.6
437451,436795,101,0.6
438762,439418,122,0.6
438762,438761,122,0.6
438764,439420,122,0.6
438764,438765,122,0.6
437450,436794,122,0.6
437450,437449,122,0.6
437452,436796,122,0.6
437452,437453,122,0.6
438106,437449,122,0.6
438106,438761,122,0.6
438108,437453,122,0.6
438108,438765,122,0.6
438763,439420,122,0.6
438763,439418,122,0.6
437451,436796,122,0.6
437451,436794,122,0.6
438762,439417,143,0.6
438764,439421,143,0.6
437450,436793,143,0.6
437452,436797,143,0.6
438105,438104,152,0.6
438109,438110,152,0.6
439419,440075,152,0.6
436795,436139,152,0.6
439418,440074,173,0.6
436794,436138,173,0.6
439420,440076,173,0.6
436796,436140,173,0.6
438761,438760,173,0.6
437449,437448,173,0.6
438765,438766,173,0.6
437453,437454,173,0.6
438105,437448,173,0.6
438105,438760,173,0.6
438109,437454,173,0.6
438109,438766,173,0.6
439419,440076,173,0.6
439419,440074,173,0.6
436795,436140,173,0.6
436795,436138,173,0.6
439417,440073,194,0.6
439417,439416,194,0.6
439421,440077,194,0.6
439421,439422,194,0.6
436793,436137,194,0.6
436793,436792,194,0.6
436797,436141,194,0.6
436797,436798,194,0.6
439418,440073,194,0.6
436794,436137,194,0.6
439420,440077,194,0.6
436796,436141,194,0.6
438761,439416,194,0.6
437449,436792,194,0.6
438765,439422,194,0.6
437453,436798,194,0.6
438104,438103,203,0.6
438110,438111,203,0.6
440075,440731,203,0.6
436139,435483,203,0.6
439417,440072,215,0.6
439421,440078,215,0.6
436793,436136,215,0.6
436797,436142,215,0.6
438760,438759,224,0.6
437454,437455,224,0.6
437448,437447,224,0.6
440074,440730,224,0.6
440076,440732,224,0.6
436138,435482,224,0.6
438766,438767,224,0.6
436140,435484,224,0.6
438104,437447,224,0.6
438104,438759,224,0.6
438110,437455,224,0.6
438110,438767,224,0.6
440075,440732,224,0.6
440075,440730,224,0.6
436139,435484,224,0.6
436139,435482,224,0.6
440073,440729,245,0.6
436137,435481,245,0.6
440077,440733,245,0.6
436141,435485,245,0.6
439416,439415,245,0.6
436792,436791,245,0.6
439422,439423,245,0.6
436798,436799,245,0.6
438760,439415,245,0.6
437454,436799,245,0.6
437448,436791,245,0.6
440074,440729,245,0.6
440076,440733,245,0.6
436138,435481,245,0.6
438766,439423,245,0.6
436140,435485,245,0.6
438103,438102,254,0.6
438111,438112,254,0.6
440731,441387,254,0.6
435483,434827,254,0.6
440072,440728,266,0.6
440072,440071,266,0.6
440078,440734,266,0.6
440078,440079,266,0.6
436136,435480,266,0.6
436136,436135,266,0.6
436142,435486,266,0.6
436142,436143,266,0.6
440073,440728,266,0.6
436137,435480,266,0.6
440077,440734,266,0.6
436141,435486,266,0.6
439416,440071,266,0.6
436792,436135,266,0.6
439422,440079,266,0.6
436798,436143,266,0.6
437455,437456,275,0.6
438759,438758,275,0.6
438767,438768,275,0.6
440730,441386,275,0.6
440732,441388,275,0.6
435482,434826,275,0.6
437447,437446,275,0.6
435484,434828,275,0.6
438103,437446,275,0.6
438103,438758,275,0.6
438111,437456,275,0.6
438111,438768,275,0.6
440731,441388,275,0.6
440731,441386,275,0.6
435483,434828,275,0.6
435483,434826,275,0.6
440072,440727,287,0.6
440078,440735,287,0.6
436136,435479,287,0.6
436142,435487,287,0.6
436791,436790,296,0.6
436799,436800,296,0.6
439415,439414,296,0.6
440729,441385,296,0.6
440733,441389,296,0.6
435481,434825,296,0.6
439423,439424,296,0.6
435485,434829,296,0.6
437455,436800,296,0.6
438759,439414,296,0.6
438767,439424,296,0.6
440730,441385,296,0.6
440732,441389,296,0.6
435482,434825,296,0.6
437447,436790,296,0.6
435484,434829,296,0.6
438102,438101,305,0.6
438112,438113,305,0.6
441387,442043,305,0.6
434827,434171,305,0.6
440079,440080,317,0.6
436135,436134,317,0.6
440728,441384,317,0.6
435486,434830,317,0.6
440734,441390,317,0.6
440071,440070,317,0.6
435480,434824,317,0.6
436143,436144,317,0.6
436791,436134,317,0.6
436799,436144,317,0.6
439415,440070,317,0.6
440729,441384,317,0.6
440733,441390,317,0.6
435481,434824,317,0.6
439423,440080,317,0.6
435485,434830,317,0.6
441386,442042,326,0.6
441388,442044,326,0.6
434826,434170,326,0.6
434828,434172,326,0.6
438758,438757,326,0.6
437446,437445,326,0.6
438768,438769,326,0.6
437456,437457,326,0.6
438102,437445,326,0.6
438102,438757,326,0.6
438112,437457,326,0.6
438112,438769,326,0.6
441387,442044,326,0.6
441387,442042,326,0.6
434827,434172,326,0.6
434827,434170,326,0.6
440727,441383,338,0.6
440727,440726,338,0.6
440735,441391,338,0.6
440735,440736,338,0.6
435479,434823,338,0.6
435479,435478,338,0.6
435487,434831,338,0.6
435487,435488,338,0.6
440079,440736,338,0.6
436135,435478,338,0.6
440728,441383,338,0.6
435486,434831,338,0.6
440734,441391,338,0.6
440071,440726,338,0.6
435480,434823,338,0.6
436143,435488,338,0.6
434829,434173,347,0.6
441385,442041,347,0.6
434825,434169,347,0.6
439414,439413,347,0.6
441389,442045,347,0.6
436800,436801,347,0.6
439424,439425,347,0.6
436790,436789,347,0.6
441386,442041,347,0.6
441388,442045,347,0.6
434826,434169,347,0.6
434828,434173,347,0.6
438758,439413,347,0.6
437446,436789,347,0.6
438768,439425,347,0.6
437456,436801,347,0.6
438101,438100,356,0.6
438113,438114,356,0.6
442043,442699,356,0.6
434171,433515,356,0.6
440727,441382,359,0.6
440735,441392,359,0.6
435479,434822,359,0.6
435487,434832,359,0.6
