217,177,11,8.43
217,216,12,8.24
217,257,15,6.54
217,218,15,6.66
217,176,16,8.81
217,178,18,23.3
217,256,18,22.02
217,258,20,6.32
177,137,23,8.43
216,215,25,8.24
176,136,28,8.43
177,136,28,8.81
176,175,29,8.24
216,175,29,8.81
178,138,30,8.43
177,138,30,7.47
256,255,31,8.24
218,219,31,6.66
257,297,31,6.54
176,135,33,8.81
256,296,34,6.54
178,179,34,6.66
218,179,34,7.47
137,97,35,8.43
258,298,36,6.54
258,259,36,6.66
178,139,37,7.47
215,214,38,8.24
256,295,38,7.26
136,96,40,8.43
137,96,40,8.81
255,254,41,8.24
138,98,42,8.43
175,174,42,8.24
215,174,42,8.81
137,98,42,7.47
258,299,43,6.32
135,95,45,8.43
136,95,45,8.81
135,134,46,8.24
175,134,46,8.81
97,57,47,8.43
219,220,47,6.66
297,337,47,6.54
139,99,49,8.43
255,294,49,7.26
138,99,49,7.47
296,336,50,6.54
179,180,50,6.66
135,94,50,8.81
219,180,50,7.47
214,213,51,8.24
96,56,52,8.43
259,260,52,6.66
298,338,52,6.54
97,56,52,8.81
139,140,53,6.66
179,140,53,7.47
98,58,54,8.43
254,253,54,8.24
295,335,54,6.54
97,58,54,7.47
296,335,54,7.26
174,173,55,8.24
214,173,55,8.81
139,100,56,7.47
95,55,57,8.43
96,55,57,8.81
295,334,58,7.26
57,17,59,8.43
134,133,59,8.24
299,339,59,6.54
299,300,59,6.66
174,133,59,8.81
259,300,59,6.32
298,339,59,6.32
254,293,60,22.02
99,59,61,13.15
95,54,61,12.57
98,59,61,16.14
94,93,62,9.19
220,221,62,11.92
134,93,62,12.57
56,16,63,16.62
213,212,63,9.19
180,181,63,11.92
57,18,63,16.14
57,16,63,12.57
220,181,63,16.14
337,377,63,7.55
260,261,64,11.92
99,60,64,16.14
299,340,64,8.84
55,15,65,16.62
140,141,65,11.92
94,53,65,12.57
336,376,65,7.55
180,141,65,16.14
100,101,66,11.92
253,252,66,9.19
140,101,66,16.14
338,378,66,7.55
213,172,66,12.57
100,61,67,16.14
58,19,67,16.14
54,14,68,16.62
300,301,68,11.92
173,132,68,12.57
335,375,68,7.55
294,333,68,7.65
59,20,70,16.14
338,379,70,8.84
293,292,71,9.19
334,374,71,7.55
133,92,71,12.57
221,182,71,16.14
221,222,71,11.92
181,142,72,16.14
53,13,72,16.62
261,262,73,11.92
