37,38,3,30.28
37,36,4,24.15
37,77,5,17.01
38,39,7,30.28
37,78,7,20.2
37,76,7,18.04
36,35,9,24.15
39,40,11,30.28
78,79,11,30.28
77,117,11,17.01
38,79,11,20.2
76,75,12,24.15
36,75,12,18.04
76,116,13,17.01
78,118,13,17.01
77,118,13,20.2
77,116,13,18.04
35,34,14,24.15
79,80,15,30.28
76,115,15,18.04
39,80,15,20.2
78,119,15,20.2
75,74,17,24.15
117,157,17,17.01
35,74,17,18.04
119,120,19,30.28
34,33,19,24.15
116,156,19,17.01
118,158,19,17.01
117,158,19,20.2
117,156,19,18.04
79,120,19,20.2
115,114,20,24.15
75,114,20,18.04
115,155,21,17.01
119,159,21,17.01
116,155,21,18.04
118,159,21,20.2
74,73,22,24.15
34,73,22,18.04
157,197,23,17.01
115,154,23,18.04
119,160,23,20.2
33,32,24,24.15
114,113,25,24.15
156,196,25,17.01
158,198,25,17.01
157,198,25,20.2
157,196,25,18.04
74,113,25,18.04
73,72,27,24.15
155,195,27,17.01
159,199,27,17.01
33,72,27,18.04
156,195,27,18.04
158,199,27,20.2
154,153,28,24.15
114,153,28,18.04
32,31,29,24.15
197,237,29,17.01
154,194,29,17.01
160,200,29,17.01
155,194,29,18.04
159,200,29,20.2
113,112,30,24.15
73,112,30,18.04
196,236,31,17.01
198,238,31,17.01
197,238,31,20.2
197,236,31,18.04
154,193,31,18.04
72,71,32,24.15
32,71,32,18.04
153,152,33,24.15
195,235,33,17.01
199,239,33,17.01
196,235,33,18.04
198,239,33,20.2
113,152,33,18.04
31,30,34,24.15
112,111,35,24.15
237,277,35,17.01
194,234,35,17.01
200,240,35,17.01
72,111,35,18.04
195,234,35,18.04
199,240,35,20.2
193,192,36,24.15
153,192,36,18.04
71,70,37,24.15
236,276,37,17.01
238,278,37,17.01
193,233,37,17.01
237,278,37,20.2
237,276,37,18.04
194,233,37,18.04
31,70,37,18.04
152,151,38,24.15
112,151,38,18.04
30,29,39,24.15
235,275,39,17.01
239,279,39,17.01
236,275,39,18.04
238,279,39,20.2
193,232,39,18.04
111,110,40,24.15
71,110,40,18.04
192,191,41,24.15
277,317,41,17.01
234,274,41,17.01
240,280,41,17.01
235,274,41,18.04
239,280,41,20.2
152,191,41,18.04
70,69,42,24.15
30,69,42,18.04
151,150,43,24.15
276,316,43,17.01
233,273,43,17.01
278,318,43,17.01
277,318,43,20.2
277,316,43,18.04
111,150,43,18.04
234,273,43,18.04
29,28,44,24.15
232,231,44,24.15
192,231,44,18.04
110,109,45,24.15
279,319,45,17.01
275,315,45,17.01
232,272,45,17.01
276,315,45,18.04
233,272,45,18.04
278,319,45,20.2
70,109,45,18.04
191,190,46,24.15
151,190,46,18.04
69,68,47,24.15
317,357,47,17.01
274,314,47,17.01
280,320,47,17.01
29,68,47,18.04
279,320,47,20.2
275,314,47,18.04
232,271,47,18.04
150,149,48,24.15
110,149,48,18.04
28,27,49,24.15
231,230,49,24.15
316,356,49,17.01
318,358,49,17.01
273,313,49,17.01
317,358,49,20.2
317,356,49,18.04
274,313,49,18.04
191,230,49,18.04
109,108,50,24.15
69,108,50,18.04
190,189,51,24.22
315,355,51,17.01
272,312,51,17.01
319,359,51,17.01
316,355,51,18.04
318,359,51,20.2
150,189,51,18.04
273,312,51,18.04
68,67,52,24.15
271,270,52,24.15
28,67,52,18.04
231,270,52,18.04
149,148,53,24.15
357,397,53,17.01
314,354,53,17.01
271,311,53,17.01
315,354,53,18.04
272,311,53,18.04
319,360,53,20.2
109,148,53,18.04
27,26,54,24.15
230,229,54,24.15
190,229,54,18.04
108,107,55,24.15
356,396,55,17.01
358,398,55,17.01
313,353,55,17.01
357,398,55,20.2
357,396,55,18.04
68,107,55,18.04
314,353,55,18.04
271,310,55,18.04
189,188,56,24.15
149,188,56,18.04
67,66,57,24.15
270,269,57,24.15
