Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
test,2007-03-09,31,261,1
