Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
test,2007-03-09,22,307,1
