357029,356373,6,4.59
357029,357685,6,4.59
357029,357030,6,4.59
357029,357028,6,4.59
357028,356372,9,14.29
357028,356371,9,14.29
357028,357684,9,14.29
357028,357683,9,14.29
357028,357027,9,14.29
357029,356374,9,4.59
357029,356372,9,4.59
357029,357686,9,4.59
357029,357684,9,4.59
357027,356370,12,14.29
357027,357682,12,14.29
357027,357026,12,14.29
356372,355716,12,14.29
356372,355717,12,14.29
356372,355715,12,14.29
357686,357031,12,14.29
357686,358342,12,14.29
357686,358343,12,14.29
357686,358341,12,14.29
357686,357687,12,14.29
358343,357688,15,14.29
358343,358999,15,14.29
358343,359000,15,14.29
358343,358998,15,14.29
358343,358344,15,14.29
356373,355718,16,4.59
357030,356375,16,4.59
356374,355718,16,4.59
356374,356375,16,4.59
358344,357689,18,14.29
358344,359001,18,14.29
358344,358345,18,14.29
357026,357025,19,4.59
355715,355059,19,4.59
355715,355714,19,4.59
355717,355061,19,4.59
356374,355719,19,4.59
356371,355714,19,4.59
357031,357032,19,4.59
356370,355714,19,4.59
356370,356369,19,4.59
355716,355060,19,4.59
357683,358339,20,2.93
357684,358340,20,2.93
356370,355713,22,4.59
357031,356376,22,4.59
355717,355062,22,4.59
355715,355058,22,4.59
357026,357681,22,4.59
358341,358997,23,2.93
357682,358338,23,2.93
357688,357033,25,4.59
357689,357033,25,4.59
357689,357690,25,4.59
358345,358346,25,4.59
357681,357024,25,14.29
357681,358337,25,14.29
357681,358336,25,14.29
357681,357680,25,14.29
355059,354403,26,4.59
355061,354405,26,4.59
356369,356368,26,4.59
358998,359654,26,2.93
358999,359655,26,2.93
359000,359656,26,2.93
355718,355063,26,4.59
356375,355720,26,4.59
355060,354404,26,4.59
355719,355063,26,4.59
355719,355720,26,4.59
358341,358996,27,2.93
357689,357034,28,4.59
358345,359002,28,4.59
355713,355057,29,4.59
355713,355712,29,4.59
355062,354406,29,4.59
355058,354402,29,4.59
355058,355057,29,4.59
356376,356377,29,4.59
355059,354402,29,4.59
355061,354406,29,4.59
356369,355712,29,4.59
359001,359657,29,2.93
357032,356377,29,4.59
355714,355057,29,4.59
355719,355064,29,4.59
358998,359653,30,2.93
359002,358347,31,14.29
359002,359658,31,14.29
359002,359659,31,14.29
359002,359003,31,14.29
358339,358995,31,2.93
357680,357679,32,4.59
355713,355056,32,4.59
355062,354407,32,4.59
355058,354401,32,4.59
357690,357691,32,4.59
356376,355721,32,4.59
357024,357023,32,4.59
354403,353747,33,4.59
354405,353749,33,4.59
354404,353748,33,4.59
356368,356367,33,4.59
359659,359004,34,14.29
359659,360315,34,14.29
359659,360316,34,14.29
359659,360314,34,14.29
359659,359660,34,14.29
358338,358994,34,2.93
357679,357022,35,14.29
357679,358335,35,14.29
357679,358334,35,14.29
357679,357678,35,14.29
357034,356378,35,4.59
357034,357035,35,4.59
357680,358335,35,4.59
357690,357035,35,4.59
357033,356378,35,4.59
354402,353746,36,4.59
354406,353750,36,4.59
354403,353746,36,4.59
354405,353750,36,4.59
355712,355711,36,4.59
355063,354408,36,4.59
358336,358992,36,2.93
355064,354408,36,4.59
355064,355065,36,4.59
358337,358993,36,2.93
355720,355065,36,4.59
356368,355711,36,4.59
359660,359005,37,14.29
359660,360317,37,14.29
359660,359661,37,14.29
359654,360310,37,2.93
359656,360312,37,2.93
359655,360311,37,2.93
357034,356379,38,4.59
358347,358348,38,4.59
358996,359652,38,2.93
358997,359652,38,2.93
353750,353094,39,14.29
353750,353095,39,14.29
353750,353093,39,14.29
353750,353751,39,14.29
355721,355722,39,4.59
357691,357692,39,4.59
354401,353745,39,4.59
354401,354400,39,4.59
355056,354400,39,4.59
355056,355055,39,4.59
354407,353751,39,4.59
354402,353745,39,4.59
354406,353751,39,4.59
356377,355722,39,4.59
355057,354400,39,4.59
355712,355055,39,4.59
355064,354409,39,4.59
358336,358991,40,2.93
359005,358349,40,14.29
359005,358350,40,14.29
359005,359662,40,14.29
359005,359006,40,14.29
359657,360313,40,2.93
353748,353092,40,4.59
356367,356366,40,4.59
353747,353091,40,4.59
359661,359006,40,14.29
359661,360318,40,14.29
359661,359662,40,14.29
359654,360309,41,2.93
359653,360309,41,2.93
353093,352437,42,14.29
353093,352438,42,14.29
353093,352436,42,14.29
353094,352438,42,14.29
353094,352439,42,14.29
353094,352437,42,14.29
358995,359651,42,2.93
353095,352439,42,14.29
353095,352440,42,14.29
353095,352438,42,14.29
353095,353752,42,14.29
353095,353096,42,14.29
358996,359651,42,2.93
354407,353752,42,4.59
354401,353744,42,4.59
357691,357036,42,4.59
355721,355066,42,4.59
357035,357036,42,4.59
357022,357021,42,4.59
355056,354399,42,4.59
353751,353096,42,14.29
353751,353752,42,14.29
358350,357695,43,14.29
358350,357693,43,14.29
358350,359007,43,14.29
358350,358351,43,14.29
353092,352435,43,14.29
353091,352435,43,14.29
353091,352434,43,14.29
353091,353090,43,14.29
359006,358351,43,14.29
359006,359663,43,14.29
359006,359007,43,14.29
353746,353090,43,4.59
356367,355710,43,4.59
353747,353090,43,4.59
355711,355710,43,4.59
353752,353097,45,14.29
353752,353753,45,14.29
353096,352441,45,14.29
353096,353753,45,14.29
353096,353097,45,14.29
352439,351783,45,14.29
352439,351784,45,14.29
352439,351782,45,14.29
352440,351784,45,14.29
352440,351785,45,14.29
352440,351783,45,14.29
352440,353097,45,14.29
352440,352441,45,14.29
360314,360970,45,2.93
359653,360308,45,2.93
358994,359650,45,2.93
360315,360971,45,2.93
356378,355723,45,4.59
357035,356380,45,4.59
357022,356365,45,4.59
357022,357677,45,4.59
352437,351781,45,14.29
352437,351782,45,14.29
352437,351780,45,14.29
352436,351780,45,14.29
352436,351781,45,14.29
352436,351779,45,14.29
352438,351782,45,14.29
352438,351783,45,14.29
352438,351781,45,14.29
360316,360972,45,2.93
356379,355723,45,4.59
356379,356380,45,4.59
352434,351778,46,14.29
352434,351777,46,14.29
352434,353089,46,14.29
352434,352433,46,14.29
352435,351778,46,14.29
353746,353089,46,4.59
353745,353089,46,4.59
355065,354410,46,4.59
358334,358990,46,2.93
358334,358333,46,2.93
355055,355054,46,4.59
355711,355054,46,4.59
354409,354410,46,4.59
358993,359649,47,2.93
358992,359648,47,2.93
351781,351125,48,14.29
351781,351126,48,14.29
351781,351124,48,14.29
351783,351127,48,14.29
351783,351128,48,14.29
351783,351126,48,14.29
351782,351126,48,14.29
351782,351127,48,14.29
351782,351125,48,14.29
351784,351128,48,14.29
351784,351129,48,14.29
351784,351127,48,14.29
353097,352442,48,14.29
353097,353754,48,14.29
353097,353098,48,14.29
351780,351124,48,14.29
351780,351125,48,14.29
351780,351123,48,14.29
351779,351123,48,14.29
351779,351124,48,14.29
351779,351122,48,14.29
352441,351786,48,14.29
352441,353098,48,14.29
352441,352442,48,14.29
360311,360967,48,2.93
360310,360966,48,2.93
360312,360968,48,2.93
360317,360973,48,2.93
356379,355724,48,4.59
351785,351129,48,14.29
351785,351130,48,14.29
351785,351128,48,14.29
351785,352442,48,14.29
351785,351786,48,14.29
352433,351776,49,14.29
352433,353088,49,14.29
352433,352432,49,14.29
354399,353743,49,4.59
354399,354398,49,4.59
351777,351121,49,14.29
351777,351120,49,14.29
351777,352432,49,14.29
351777,351776,49,14.29
355066,355067,49,4.59
353744,353088,49,4.59
353744,353743,49,4.59
357036,357037,49,4.59
357021,357020,49,4.59
357692,357037,49,4.59
353745,353088,49,4.59
360314,360969,49,2.93
351778,351121,49,14.29
355055,354398,49,4.59
354400,353743,49,4.59
355722,355067,49,4.59
355710,355709,50,4.59
356366,355709,50,4.59
358334,358989,50,2.93
351128,350472,51,14.29
351128,350473,51,14.29
351128,350471,51,14.29
351127,350471,51,14.29
351127,350472,51,14.29
351127,350470,51,14.29
