Instance,datetime,WS,WD,TMP,RH
CHI2015,28-02-2014 18:00,14.4,135.0,28.299999237060547,63.8
CHI2015,28-02-2014 19:00,9.72,90.0,31.700000762939453,38.2
CHI2015,28-02-2014 20:00,4.68,67.0,29.200000762939453,41.0
CHI2015,28-02-2014 21:00,9.72,22.0,30.0,44.0
CHI2015,28-02-2014 22:00,11.16,337.0,28.299999237060547,59.2
CHI2015,28-02-2014 23:00,10.44,337.0,29.100000381469727,47.0
CHI2015,01-03-2014 0:00,9.72,337.0,30.200000762939453,49.8
CHI2015,01-03-2014 1:00,11.16,0.0,28.100000381469727,62.2
CHI2015,01-03-2014 2:00,11.16,0.0,28.200000762939453,57.2
CHI2015,01-03-2014 3:00,11.16,337.0,30.700000762939453,37.6
CHI2015,01-03-2014 4:00,11.16,337.0,28.5,63.8
CHI2015,01-03-2014 5:00,11.16,0.0,29.100000381469727,47.0
CHI2015,01-03-2014 6:00,12.96,337.0,30.299999237060547,42.8
CHI2015,01-03-2014 7:00,14.4,337.0,35.400001525878906,32.2
CHI2015,01-03-2014 8:00,14.4,0.0,30.0,44.8
CHI2015,01-03-2014 9:00,12.96,337.0,28.700000762939453,57.0
CHI2015,01-03-2014 10:00,9.72,337.0,29.700000762939453,52.4
CHI2015,01-03-2014 11:00,7.92,337.0,28.399999618530273,63.2
CHI2015,01-03-2014 12:00,7.92,292.0,28.200000762939453,47.4
CHI2015,01-03-2014 13:00,11.16,292.0,30.100000381469727,43.6
CHI2015,01-03-2014 14:00,9.72,292.0,31.399999618530273,39.0
CHI2015,01-03-2014 15:00,12.96,157.0,31.700000762939453,38.2
CHI2015,01-03-2014 16:00,14.4,135.0,28.299999237060547,57.0
CHI2015,01-03-2014 17:00,14.4,135.0,32.0,45.0
CHI2015,01-03-2014 18:00,12.96,157.0,28.299999237060547,57.0
CHI2015,01-03-2014 19:00,11.16,157.0,28.399999618530273,63.2
CHI2015,01-03-2014 20:00,3.24,157.0,28.700000762939453,26.2
CHI2015,01-03-2014 21:00,6.48,22.0,33.29999923706055,40.6
CHI2015,01-03-2014 22:00,7.92,0.0,28.5,63.8
CHI2015,01-03-2014 23:00,9.72,337.0,31.100000381469727,41.0
CHI2015,02-03-2014 0:00,11.16,0.0,30.700000762939453,37.6
CHI2015,02-03-2014 1:00,11.16,337.0,28.700000762939453,67.0
CHI2015,02-03-2014 2:00,11.16,337.0,33.29999923706055,40.6
CHI2015,02-03-2014 3:00,11.16,337.0,29.700000762939453,52.4
CHI2015,02-03-2014 4:00,4.68,45.0,34.70000076293945,29.6
