Instance,datetime,WS,WD,TMP,RH
CHI2015,04-03-2014 14:00,16.2,315.0,31.100000381469727,41.0
CHI2015,04-03-2014 15:00,14.4,315.0,29.700000762939453,52.4
CHI2015,04-03-2014 16:00,12.96,315.0,28.399999618530273,60.6
CHI2015,04-03-2014 17:00,7.92,337.0,28.899999618530273,52.6
CHI2015,04-03-2014 18:00,7.92,315.0,30.0,44.8
CHI2015,04-03-2014 19:00,9.72,315.0,28.600000381469727,55.0
CHI2015,04-03-2014 20:00,7.92,315.0,28.700000762939453,51.8
CHI2015,04-03-2014 21:00,6.48,337.0,29.299999237060547,54.0
CHI2015,04-03-2014 22:00,6.48,315.0,29.200000762939453,37.0
CHI2015,04-03-2014 23:00,7.92,315.0,30.0,44.8
CHI2015,05-03-2014 0:00,8.38285714285714,295.714285714286,34.70000076293945,29.6
CHI2015,05-03-2014 1:00,8.84571428571429,276.428571428571,28.100000381469727,62.2
CHI2015,05-03-2014 2:00,9.30857142857143,257.142857142857,29.200000762939453,37.0
CHI2015,05-03-2014 3:00,9.77142857142857,237.857142857143,28.200000762939453,57.2
CHI2015,05-03-2014 4:00,10.2342857142857,218.571428571429,29.700000762939453,52.4
CHI2015,05-03-2014 5:00,10.6971428571429,199.285714285714,29.200000762939453,37.0
CHI2015,05-03-2014 6:00,11.16,180.0,28.399999618530273,60.6
CHI2015,05-03-2014 7:00,11.16,180.0,32.0,45.0
CHI2015,05-03-2014 8:00,11.16,157.0,28.899999618530273,47.4
CHI2015,05-03-2014 9:00,11.16,157.0,33.29999923706055,40.6
CHI2015,05-03-2014 10:00,11.16,135.0,28.600000381469727,55.0
CHI2015,05-03-2014 11:00,4.68,315.0,28.399999618530273,63.2
CHI2015,05-03-2014 12:00,11.16,337.0,29.299999237060547,54.0
CHI2015,05-03-2014 13:00,14.4,315.0,28.899999618530273,52.6
CHI2015,05-03-2014 14:00,14.4,337.0,34.099998474121094,32.2
CHI2015,05-03-2014 15:00,14.4,337.0,28.799999237060547,54.6
