Instance,datetime,WS,WD,TMP,RH
CHI2015,15-03-2014 16:00,7.59789473684211,147.736842105263,28.299999237060547,57.6
CHI2015,15-03-2014 17:00,7.86315789473684,148.89473684210498,28.700000762939453,57.0
CHI2015,15-03-2014 18:00,8.12842105263158,150.052631578947,31.399999618530273,39.0
CHI2015,15-03-2014 19:00,8.39368421052631,151.21052631578902,34.70000076293945,29.6
CHI2015,15-03-2014 20:00,8.65894736842105,152.36842105263202,28.299999237060547,63.8
CHI2015,15-03-2014 21:00,8.92421052631579,153.52631578947398,28.600000381469727,55.0
CHI2015,15-03-2014 22:00,9.18947368421053,154.68421052631606,30.399999618530273,39.2
CHI2015,15-03-2014 23:00,9.45473684210526,155.84210526315792,34.70000076293945,29.6
CHI2015,16-03-2014 0:00,9.72,157.0,31.100000381469727,41.0
CHI2015,16-03-2014 1:00,12.96,90.0,30.0,44.8
CHI2015,16-03-2014 2:00,19.44,112.0,30.0,44.0
CHI2015,16-03-2014 3:00,16.2,135.0,29.399999618530273,63.0
CHI2015,16-03-2014 4:00,14.4,112.0,28.100000381469727,58.2
