Instance,datetime,WS,WD,TMP,RH
CHI2015,14-03-2014 19:00,9.72,292.0,35.400001525878906,32.2
CHI2015,14-03-2014 20:00,4.68,292.0,28.700000762939453,51.8
CHI2015,14-03-2014 21:00,6.48,315.0,29.700000762939453,52.4
CHI2015,14-03-2014 22:00,9.72,315.0,28.5,63.8
CHI2015,14-03-2014 23:00,11.16,315.0,29.600000381469727,46.6
CHI2015,15-03-2014 0:00,9.72,337.0,28.799999237060547,54.6
CHI2015,15-03-2014 1:00,11.16,337.0,28.700000762939453,51.8
CHI2015,15-03-2014 2:00,7.92,337.0,31.799999237060547,34.2
CHI2015,15-03-2014 3:00,6.48,337.0,32.70000076293945,41.8
CHI2015,15-03-2014 4:00,4.68,315.0,28.5,63.8
CHI2015,15-03-2014 5:00,4.68,315.0,30.700000762939453,37.6
CHI2015,15-03-2014 6:00,4.94526315789474,316.157894736842,29.299999237060547,54.0
CHI2015,15-03-2014 7:00,5.21052631578947,317.315789473684,31.799999237060547,38.8
CHI2015,15-03-2014 8:00,5.47578947368421,318.473684210526,28.399999618530273,60.6
CHI2015,15-03-2014 9:00,5.74105263157895,319.631578947368,30.799999237060547,54.4
CHI2015,15-03-2014 10:00,6.00631578947368,320.78947368421,30.399999618530273,35.6
CHI2015,15-03-2014 11:00,6.27157894736842,321.947368421053,28.100000381469727,58.2
CHI2015,15-03-2014 12:00,6.53684210526316,323.105263157895,30.299999237060547,42.8
CHI2015,15-03-2014 13:00,6.8021052631579,324.263157894737,32.0,45.0
CHI2015,15-03-2014 14:00,7.06736842105263,325.421052631579,28.399999618530273,63.2
CHI2015,15-03-2014 15:00,7.33263157894737,326.578947368421,34.099998474121094,32.2
CHI2015,15-03-2014 16:00,7.59789473684211,327.736842105263,28.799999237060547,54.6
CHI2015,15-03-2014 17:00,7.86315789473684,328.894736842105,31.600000381469727,37.6
CHI2015,15-03-2014 18:00,8.12842105263158,330.052631578947,28.100000381469727,58.2
CHI2015,15-03-2014 19:00,8.39368421052631,331.210526315789,28.299999237060547,59.2
CHI2015,15-03-2014 20:00,8.65894736842105,332.368421052632,31.799999237060547,34.2
CHI2015,15-03-2014 21:00,8.92421052631579,333.526315789474,32.70000076293945,41.8
CHI2015,15-03-2014 22:00,9.18947368421053,334.684210526316,28.899999618530273,47.4
