Instance,datetime,WS,WD,TMP,RH
CHI2015,06-01-2014 16:00,7.92,157,30.399999618530273,39.2
CHI2015,06-01-2014 17:00,7.92,157,28.899999618530273,52.6
CHI2015,06-01-2014 18:00,7.92,157,28.299999237060547,59.2
CHI2015,06-01-2014 19:00,7.92,157,29.100000381469727,47.0
CHI2015,06-01-2014 20:00,7.92,157,28.299999237060547,63.8
CHI2015,06-01-2014 21:00,7.92,157,30.100000381469727,43.6
CHI2015,06-01-2014 22:00,7.92,157,28.399999618530273,63.2
CHI2015,06-01-2014 23:00,7.92,157,28.700000762939453,51.8
CHI2015,07-01-2014 0:00,7.92,157,28.100000381469727,58.2
CHI2015,08-01-2014 4:00,12.96,337,28.200000762939453,67.6
CHI2015,08-01-2014 5:00,12.96,337,33.29999923706055,40.6
CHI2015,08-01-2014 6:00,12.96,337,30.799999237060547,54.4
CHI2015,08-01-2014 7:00,12.96,337,28.100000381469727,62.2
CHI2015,08-01-2014 8:00,12.96,337,35.400001525878906,32.2
CHI2015,08-01-2014 9:00,12.96,337,33.0,37.0
CHI2015,08-01-2014 10:00,12.96,337,31.100000381469727,41.0
CHI2015,08-01-2014 11:00,12.96,337,28.200000762939453,67.6
CHI2015,08-01-2014 12:00,12.96,337,29.600000381469727,46.6
CHI2015,08-01-2014 13:00,12.96,337,34.70000076293945,29.6
CHI2015,08-01-2014 14:00,12.96,337,32.0,45.0
CHI2015,08-01-2014 15:00,12.96,337,29.200000762939453,41.0
CHI2015,08-01-2014 16:00,12.96,337,29.200000762939453,37.0
CHI2015,08-01-2014 17:00,12.96,337,31.600000381469727,39.0
CHI2015,08-01-2014 18:00,12.96,337,28.299999237060547,57.0
CHI2015,08-01-2014 19:00,12.96,337,30.299999237060547,42.8
CHI2015,08-01-2014 20:00,12.96,337,28.700000762939453,57.0
CHI2015,08-01-2014 21:00,12.96,337,29.5,51.6
CHI2015,08-01-2014 22:00,12.96,337,28.299999237060547,63.8
CHI2015,08-01-2014 23:00,12.96,337,29.600000381469727,46.6
CHI2015,09-01-2014 0:00,12.96,337,32.0,45.0
CHI2015,09-01-2014 1:00,7.92,315,29.100000381469727,47.0
CHI2015,09-01-2014 2:00,9.72,315,29.200000762939453,41.0
CHI2015,09-01-2014 3:00,9.72,337,28.799999237060547,54.6
CHI2015,09-01-2014 4:00,7.92,292,34.099998474121094,32.2
CHI2015,09-01-2014 5:00,7.92,292,28.399999618530273,60.6
CHI2015,09-01-2014 6:00,6.48,247,28.899999618530273,52.6
CHI2015,09-01-2014 7:00,4.68,225,28.299999237060547,63.8
CHI2015,09-01-2014 8:00,7.92,202,28.200000762939453,67.6
CHI2015,09-01-2014 9:00,7.92,247,28.299999237060547,25.8
CHI2015,09-01-2014 10:00,4.68,270,33.29999923706055,40.6
CHI2015,09-01-2014 11:00,4.68,157,28.299999237060547,63.8
CHI2015,09-01-2014 12:00,3.24,157,28.600000381469727,55.0
