Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
test,2007-03-09,11,124,1
