Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
test,2007-03-09,9,263,1
