Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
test,2007-03-09,2,215,1
