Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
test,2007-03-09,19,331,1
