Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
test,2007-03-09,20,286,1
