Scenario,datetime,WS,WD,FireScenario
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
test,2007-03-09,15,263,1
